message,n_concepts
"(17, 25, 7, 13, 0)",1
"(17, 25, 7, 18, 0)",1
"(17, 25, 7, 27, 0)",1
"(17, 25, 10, 5, 0)",1
"(17, 25, 11, 6, 0)",2
"(17, 25, 11, 11, 0)",3
"(17, 25, 11, 13, 0)",2
"(17, 25, 13, 11, 0)",1
"(17, 25, 13, 13, 0)",1
"(17, 25, 16, 9, 0)",2
"(17, 25, 16, 16, 0)",2
"(17, 25, 16, 18, 0)",4
"(17, 25, 16, 19, 0)",1
"(17, 25, 17, 1, 0)",1
"(17, 25, 17, 9, 0)",1
"(17, 25, 17, 18, 0)",1
"(17, 25, 18, 18, 0)",1
"(17, 25, 18, 27, 0)",1
"(17, 25, 19, 7, 0)",2
"(17, 25, 19, 16, 0)",2
"(17, 25, 19, 18, 0)",1
"(17, 25, 19, 19, 0)",2
"(17, 25, 19, 27, 0)",2
"(17, 25, 21, 6, 0)",2
"(17, 25, 21, 13, 0)",1
"(17, 25, 22, 1, 0)",2
"(17, 25, 22, 9, 0)",1
"(17, 25, 22, 11, 0)",2
"(17, 25, 22, 13, 0)",1
"(17, 25, 25, 18, 0)",1
"(17, 26, 1, 1, 0)",3
"(17, 26, 1, 6, 0)",2
"(17, 26, 1, 11, 0)",1
"(17, 26, 1, 22, 0)",1
"(17, 26, 3, 4, 0)",2
"(17, 26, 3, 5, 0)",2
"(17, 26, 3, 10, 0)",1
"(17, 26, 3, 11, 0)",5
"(17, 26, 3, 13, 0)",4
"(17, 26, 3, 22, 0)",1
"(17, 26, 4, 4, 0)",1
"(17, 26, 4, 11, 0)",2
"(17, 26, 4, 13, 0)",4
"(17, 26, 4, 21, 0)",1
"(17, 26, 10, 13, 0)",3
"(17, 26, 10, 21, 0)",2
"(17, 26, 11, 6, 0)",3
"(17, 26, 11, 11, 0)",3
"(17, 26, 11, 13, 0)",4
"(17, 26, 13, 6, 0)",1
"(17, 26, 13, 11, 0)",3
"(17, 26, 13, 13, 0)",3
"(17, 26, 17, 1, 0)",4
"(17, 26, 17, 5, 0)",1
"(17, 26, 17, 11, 0)",1
"(17, 26, 21, 4, 0)",1
"(17, 26, 21, 6, 0)",1
"(17, 26, 21, 11, 0)",2
"(17, 26, 21, 13, 0)",1
"(17, 26, 21, 21, 0)",2
"(17, 26, 22, 1, 0)",4
"(17, 26, 22, 5, 0)",1
"(17, 26, 22, 11, 0)",2
"(17, 26, 22, 13, 0)",1
"(18, 1, 6, 1, 0)",1
"(18, 1, 7, 9, 0)",1
"(18, 1, 8, 1, 0)",2
"(18, 3, 1, 17, 0)",1
"(18, 3, 3, 4, 0)",1
"(18, 3, 3, 19, 0)",1
"(18, 3, 4, 3, 0)",1
"(18, 3, 4, 5, 0)",1
"(18, 3, 5, 3, 0)",1
"(18, 3, 5, 4, 0)",4
"(18, 3, 5, 5, 0)",1
"(18, 3, 6, 22, 0)",1
"(18, 3, 11, 5, 0)",3
"(18, 3, 13, 3, 0)",2
"(18, 3, 13, 5, 0)",2
"(18, 3, 19, 16, 0)",1
"(18, 3, 21, 5, 0)",1
"(18, 4, 2, 4, 0)",5
"(18, 4, 2, 13, 0)",2
"(18, 4, 4, 4, 0)",2
"(18, 5, 1, 3, 0)",1
"(18, 5, 1, 22, 0)",2
"(18, 5, 2, 4, 0)",2
"(18, 5, 2, 5, 0)",1
"(18, 5, 3, 4, 0)",4
"(18, 5, 3, 5, 0)",5
"(18, 5, 3, 11, 0)",1
"(18, 5, 3, 16, 0)",3
"(18, 5, 3, 19, 0)",1
"(18, 5, 3, 22, 0)",1
"(18, 5, 4, 5, 0)",3
"(18, 5, 5, 2, 0)",3
"(18, 5, 5, 4, 0)",3
"(18, 5, 5, 5, 0)",3
"(18, 5, 5, 22, 0)",3
"(18, 5, 6, 5, 0)",6
"(18, 5, 6, 17, 0)",1
"(18, 5, 6, 22, 0)",4
"(18, 5, 8, 5, 0)",3
"(18, 5, 11, 2, 0)",2
"(18, 5, 11, 5, 0)",2
"(18, 5, 13, 2, 0)",4
"(18, 5, 13, 5, 0)",4
"(18, 5, 14, 1, 0)",1
"(18, 5, 14, 5, 0)",3
"(18, 5, 14, 16, 0)",1
"(18, 5, 14, 22, 0)",2
"(18, 5, 16, 3, 0)",1
"(18, 5, 16, 16, 0)",2
"(18, 5, 17, 5, 0)",5
"(18, 5, 18, 16, 0)",1
"(18, 5, 18, 22, 0)",1
"(18, 5, 21, 5, 0)",6
"(18, 5, 22, 5, 0)",4
"(18, 5, 22, 22, 0)",2
"(18, 5, 23, 2, 0)",1
"(18, 5, 23, 4, 0)",2
"(18, 5, 23, 5, 0)",1
"(18, 6, 1, 1, 0)",2
"(18, 6, 4, 6, 0)",1
"(18, 6, 5, 11, 0)",3
"(18, 6, 5, 13, 0)",2
"(18, 6, 5, 21, 0)",1
"(18, 6, 6, 5, 0)",1
"(18, 6, 18, 9, 0)",1
"(18, 6, 21, 5, 0)",1
"(18, 7, 9, 9, 0)",3
"(18, 7, 18, 9, 0)",2
"(18, 8, 1, 1, 0)",2
"(18, 8, 1, 11, 0)",3
"(18, 8, 4, 4, 0)",1
"(18, 8, 4, 5, 0)",1
"(18, 8, 4, 11, 0)",1
"(18, 8, 5, 4, 0)",1
"(18, 8, 5, 5, 0)",2
"(18, 8, 8, 5, 0)",1
"(18, 8, 9, 9, 0)",4
"(18, 8, 9, 25, 0)",2
"(18, 8, 11, 1, 0)",3
"(18, 8, 11, 5, 0)",3
"(18, 8, 11, 8, 0)",2
"(18, 8, 11, 11, 0)",2
"(18, 8, 13, 5, 0)",3
"(18, 8, 13, 6, 0)",2
"(18, 8, 13, 11, 0)",2
"(18, 8, 16, 16, 0)",2
"(18, 8, 16, 25, 0)",1
"(18, 8, 18, 8, 0)",1
"(18, 8, 18, 16, 0)",1
"(18, 8, 18, 18, 0)",2
"(18, 8, 18, 25, 0)",1
"(18, 8, 19, 16, 0)",2
"(18, 8, 19, 18, 0)",1
"(18, 8, 22, 1, 0)",6
"(18, 8, 22, 5, 0)",6
"(18, 8, 22, 11, 0)",1
"(18, 8, 22, 18, 0)",1
"(18, 8, 22, 22, 0)",1
"(18, 8, 25, 16, 0)",2
"(18, 8, 25, 18, 0)",1
"(18, 8, 25, 25, 0)",1
"(18, 8, 27, 8, 0)",1
"(18, 8, 27, 16, 0)",2
"(18, 8, 27, 18, 0)",1
"(18, 8, 27, 19, 0)",2
"(18, 11, 1, 1, 0)",2
"(18, 11, 1, 2, 0)",2
"(18, 11, 1, 11, 0)",1
"(18, 11, 1, 23, 0)",1
"(18, 11, 2, 1, 0)",2
"(18, 11, 2, 11, 0)",2
"(18, 11, 2, 13, 0)",2
"(18, 11, 2, 21, 0)",1
"(18, 11, 6, 1, 0)",4
"(18, 11, 6, 11, 0)",3
"(18, 11, 7, 7, 0)",2
"(18, 11, 7, 9, 0)",2
"(18, 11, 7, 18, 0)",4
"(18, 11, 7, 27, 0)",2
"(18, 11, 8, 1, 0)",2
"(18, 11, 8, 11, 0)",3
"(18, 11, 8, 13, 0)",1
"(18, 11, 11, 1, 0)",1
"(18, 11, 11, 2, 0)",2
"(18, 11, 11, 11, 0)",2
"(18, 11, 11, 13, 0)",2
"(18, 11, 13, 2, 0)",1
"(18, 11, 13, 11, 0)",2
"(18, 11, 14, 1, 0)",1
"(18, 11, 18, 18, 0)",1
"(18, 11, 21, 6, 0)",3
"(18, 11, 21, 11, 0)",2
"(18, 11, 23, 1, 0)",3
"(18, 11, 27, 7, 0)",1
"(18, 11, 27, 18, 0)",1
"(18, 13, 2, 11, 0)",1
"(18, 15, 1, 5, 0)",3
"(18, 15, 1, 22, 0)",2
"(18, 15, 5, 5, 0)",1
"(18, 15, 5, 22, 0)",1
"(18, 15, 11, 22, 0)",3
"(18, 15, 16, 25, 0)",1
"(18, 15, 18, 22, 0)",2
"(18, 15, 18, 25, 0)",1
"(18, 15, 22, 5, 0)",2
"(18, 15, 23, 22, 0)",1
"(18, 16, 2, 19, 0)",1
"(18, 16, 3, 16, 0)",5
"(18, 16, 3, 18, 0)",2
"(18, 16, 3, 19, 0)",3
"(18, 16, 3, 25, 0)",1
"(18, 16, 7, 7, 0)",1
"(18, 16, 7, 9, 0)",2
"(18, 16, 7, 16, 0)",3
"(18, 16, 7, 18, 0)",3
"(18, 16, 7, 19, 0)",3
"(18, 16, 7, 25, 0)",4
"(18, 16, 7, 27, 0)",1
"(18, 16, 9, 7, 0)",1
"(18, 16, 9, 23, 0)",2
"(18, 16, 14, 16, 0)",2
"(18, 16, 16, 2, 0)",2
"(18, 16, 16, 16, 0)",2
"(18, 16, 16, 18, 0)",1
"(18, 16, 16, 23, 0)",1
"(18, 16, 17, 16, 0)",3
"(18, 16, 18, 2, 0)",1
"(18, 16, 18, 8, 0)",1
"(18, 16, 18, 16, 0)",2
"(18, 16, 18, 18, 0)",2
"(18, 16, 18, 23, 0)",1
"(18, 16, 19, 2, 0)",2
"(18, 16, 19, 3, 0)",1
"(18, 16, 19, 16, 0)",1
"(18, 16, 23, 18, 0)",1
"(18, 16, 23, 19, 0)",1
"(18, 16, 23, 25, 0)",1
"(18, 16, 23, 27, 0)",1
"(18, 16, 25, 3, 0)",3
"(18, 16, 25, 16, 0)",2
"(18, 16, 27, 2, 0)",2
"(18, 16, 27, 8, 0)",1
"(18, 16, 27, 16, 0)",1
"(18, 16, 27, 18, 0)",1
"(18, 16, 27, 23, 0)",1
"(18, 17, 1, 5, 0)",1
"(18, 17, 1, 17, 0)",2
"(18, 17, 1, 22, 0)",1
"(18, 17, 6, 22, 0)",1
"(18, 17, 16, 25, 0)",1
"(18, 17, 18, 25, 0)",1
"(18, 18, 7, 9, 0)",2
"(18, 18, 7, 18, 0)",2
"(18, 18, 7, 27, 0)",2
"(18, 18, 8, 9, 0)",1
"(18, 18, 9, 7, 0)",1
"(18, 18, 9, 8, 0)",2
"(18, 18, 9, 9, 0)",3
"(18, 18, 18, 8, 0)",2
"(18, 18, 18, 9, 0)",2
"(18, 18, 18, 18, 0)",1
"(18, 18, 18, 27, 0)",2
"(18, 18, 23, 9, 0)",1
"(18, 18, 23, 18, 0)",2
"(18, 18, 23, 27, 0)",1
"(18, 18, 27, 7, 0)",2
"(18, 18, 27, 8, 0)",1
"(18, 18, 27, 18, 0)",2
"(18, 18, 27, 23, 0)",1
"(18, 19, 2, 19, 0)",3
"(18, 19, 7, 16, 0)",1
"(18, 19, 18, 8, 0)",1
"(18, 19, 19, 2, 0)",2
"(18, 19, 19, 16, 0)",1
"(18, 19, 19, 19, 0)",1
"(18, 19, 23, 16, 0)",2
"(18, 19, 23, 19, 0)",3
"(18, 19, 23, 27, 0)",1
"(18, 22, 1, 5, 0)",1
"(18, 22, 1, 11, 0)",1
"(18, 22, 1, 17, 0)",1
"(18, 22, 1, 22, 0)",2
"(18, 22, 3, 1, 0)",2
"(18, 22, 3, 17, 0)",2
"(18, 22, 3, 22, 0)",9
"(18, 22, 5, 1, 0)",2
"(18, 22, 5, 5, 0)",1
"(18, 22, 5, 14, 0)",1
"(18, 22, 5, 17, 0)",1
"(18, 22, 5, 22, 0)",7
"(18, 22, 6, 5, 0)",2
"(18, 22, 6, 17, 0)",1
"(18, 22, 6, 22, 0)",8
"(18, 22, 7, 25, 0)",3
"(18, 22, 9, 25, 0)",1
"(18, 22, 11, 1, 0)",2
"(18, 22, 11, 22, 0)",4
"(18, 22, 16, 7, 0)",1
"(18, 22, 16, 25, 0)",1
"(18, 22, 17, 1, 0)",4
"(18, 22, 17, 5, 0)",3
"(18, 22, 17, 6, 0)",1
"(18, 22, 17, 11, 0)",1
"(18, 22, 18, 4, 0)",1
"(18, 22, 18, 22, 0)",2
"(18, 22, 18, 25, 0)",3
"(18, 22, 22, 1, 0)",2
"(18, 22, 22, 5, 0)",2
"(18, 22, 22, 11, 0)",1
"(18, 25, 7, 25, 0)",1
"(18, 25, 8, 25, 0)",1
"(18, 25, 16, 7, 0)",1
"(18, 25, 18, 25, 0)",1
"(18, 27, 18, 8, 0)",2
"(19, 2, 4, 11, 0)",2
"(19, 2, 4, 13, 0)",9
"(19, 2, 19, 18, 0)",3
"(19, 2, 19, 27, 0)",2
"(19, 2, 27, 19, 0)",1
"(19, 3, 4, 3, 0)",6
"(19, 3, 4, 4, 0)",6
"(19, 3, 4, 6, 0)",10
"(19, 3, 4, 13, 0)",3
"(19, 3, 4, 21, 0)",10
"(19, 3, 5, 4, 0)",3
"(19, 3, 19, 3, 0)",3
"(19, 3, 19, 7, 0)",6
"(19, 3, 19, 16, 0)",7
"(19, 3, 19, 18, 0)",12
"(19, 3, 19, 19, 0)",3
"(19, 3, 19, 27, 0)",15
"(19, 3, 27, 7, 0)",1
"(19, 3, 27, 27, 0)",1
"(19, 4, 2, 4, 0)",1
"(19, 4, 2, 13, 0)",10
"(19, 4, 3, 4, 0)",5
"(19, 4, 3, 13, 0)",16
"(19, 4, 3, 19, 0)",2
"(19, 4, 3, 21, 0)",1
"(19, 4, 4, 4, 0)",4
"(19, 4, 4, 5, 0)",2
"(19, 4, 4, 11, 0)",3
"(19, 4, 4, 13, 0)",14
"(19, 4, 4, 21, 0)",2
"(19, 4, 5, 4, 0)",1
"(19, 4, 7, 27, 0)",2
"(19, 4, 8, 4, 0)",1
"(19, 4, 8, 13, 0)",1
"(19, 4, 13, 8, 0)",1
"(19, 4, 16, 19, 0)",1
"(19, 4, 19, 7, 0)",2
"(19, 4, 19, 18, 0)",1
"(19, 4, 19, 23, 0)",2
"(19, 4, 19, 27, 0)",2
"(19, 4, 23, 27, 0)",1
"(19, 4, 27, 7, 0)",1
"(19, 4, 27, 23, 0)",1
"(19, 5, 2, 13, 0)",6
"(19, 5, 3, 4, 0)",8
"(19, 5, 3, 13, 0)",8
"(19, 5, 3, 21, 0)",1
"(19, 5, 3, 27, 0)",1
"(19, 5, 4, 3, 0)",1
"(19, 5, 4, 4, 0)",5
"(19, 5, 4, 6, 0)",7
"(19, 5, 4, 13, 0)",10
"(19, 5, 4, 21, 0)",16
"(19, 5, 5, 4, 0)",1
"(19, 5, 19, 7, 0)",4
"(19, 5, 19, 18, 0)",6
"(19, 5, 19, 27, 0)",1
"(19, 8, 4, 4, 0)",6
"(19, 8, 4, 11, 0)",3
"(19, 8, 4, 13, 0)",10
"(19, 8, 19, 13, 0)",1
"(19, 8, 19, 16, 0)",4
"(19, 8, 19, 18, 0)",5
"(19, 8, 19, 19, 0)",4
"(19, 8, 19, 27, 0)",7
"(19, 8, 27, 19, 0)",1
"(19, 16, 3, 7, 0)",1
"(19, 16, 3, 19, 0)",5
"(19, 16, 3, 27, 0)",4
"(19, 16, 4, 5, 0)",1
"(19, 16, 19, 3, 0)",1
"(19, 16, 19, 7, 0)",12
"(19, 16, 19, 16, 0)",1
"(19, 16, 19, 18, 0)",6
"(19, 16, 19, 19, 0)",3
"(19, 16, 19, 27, 0)",1
"(19, 19, 2, 19, 0)",1
"(19, 19, 16, 19, 0)",1
"(19, 19, 19, 6, 0)",1
"(19, 19, 19, 7, 0)",1
"(19, 19, 19, 16, 0)",1
"(19, 19, 19, 18, 0)",7
"(19, 19, 19, 23, 0)",8
"(19, 19, 19, 27, 0)",6
"(19, 19, 23, 27, 0)",1
"(19, 19, 27, 23, 0)",2
"(20, 12, 1, 1, 0)",1
"(20, 12, 1, 8, 0)",1
"(21, 3, 3, 4, 0)",2
"(21, 3, 4, 3, 0)",3
"(21, 3, 4, 4, 0)",1
"(21, 3, 4, 26, 0)",2
"(21, 3, 19, 19, 0)",1
"(21, 4, 3, 4, 0)",1
"(21, 4, 3, 26, 0)",1
"(21, 4, 4, 4, 0)",2
"(21, 4, 4, 26, 0)",1
"(21, 4, 13, 4, 0)",2
"(21, 4, 13, 5, 0)",2
"(21, 4, 13, 26, 0)",1
"(21, 5, 3, 4, 0)",2
"(21, 5, 3, 26, 0)",1
"(21, 5, 4, 4, 0)",2
"(21, 5, 4, 5, 0)",1
"(21, 5, 4, 26, 0)",2
"(21, 5, 6, 5, 0)",1
"(21, 5, 21, 4, 0)",2
"(21, 5, 21, 5, 0)",1
"(21, 5, 21, 26, 0)",1
"(21, 6, 3, 11, 0)",2
"(21, 6, 3, 13, 0)",2
"(21, 6, 4, 6, 0)",2
"(21, 6, 4, 10, 0)",1
"(21, 6, 4, 21, 0)",1
"(21, 6, 5, 21, 0)",1
"(21, 6, 21, 4, 0)",1
"(21, 6, 21, 6, 0)",1
"(21, 7, 7, 18, 0)",1
"(21, 7, 11, 6, 0)",2
"(21, 7, 11, 21, 0)",2
"(21, 7, 18, 7, 0)",1
"(21, 7, 18, 27, 0)",2
"(21, 10, 10, 21, 0)",1
"(21, 10, 21, 3, 0)",1
"(21, 10, 21, 6, 0)",2
"(21, 11, 3, 10, 0)",1
"(21, 11, 3, 13, 0)",1
"(21, 11, 3, 18, 0)",1
"(21, 11, 3, 27, 0)",1
"(21, 11, 4, 11, 0)",2
"(21, 11, 4, 12, 0)",1
"(21, 11, 4, 13, 0)",2
"(21, 11, 5, 11, 0)",1
"(21, 11, 5, 13, 0)",1
"(21, 11, 6, 5, 0)",2
"(21, 11, 6, 10, 0)",1
"(21, 11, 7, 5, 0)",3
"(21, 11, 7, 11, 0)",5
"(21, 11, 7, 13, 0)",2
"(21, 11, 7, 27, 0)",1
"(21, 11, 11, 11, 0)",3
"(21, 11, 11, 12, 0)",2
"(21, 11, 11, 13, 0)",4
"(21, 11, 12, 11, 0)",2
"(21, 11, 12, 13, 0)",3
"(21, 11, 13, 11, 0)",1
"(21, 11, 18, 5, 0)",1
"(21, 11, 18, 11, 0)",4
"(21, 11, 18, 13, 0)",2
"(21, 11, 18, 18, 0)",1
"(21, 11, 18, 27, 0)",2
"(21, 11, 19, 11, 0)",1
"(21, 11, 21, 6, 0)",2
"(21, 11, 27, 18, 0)",1
"(21, 12, 3, 13, 0)",1
"(21, 12, 10, 6, 0)",1
"(21, 12, 10, 21, 0)",1
"(21, 12, 11, 13, 0)",3
"(21, 12, 12, 13, 0)",1
"(21, 12, 13, 13, 0)",1
"(21, 12, 21, 3, 0)",1
"(21, 12, 21, 4, 0)",1
"(21, 12, 21, 6, 0)",1
"(21, 16, 3, 4, 0)",5
"(21, 16, 3, 19, 0)",4
"(21, 16, 4, 4, 0)",5
"(21, 16, 4, 5, 0)",2
"(21, 16, 5, 4, 0)",2
"(21, 16, 6, 5, 0)",2
"(21, 16, 6, 6, 0)",4
"(21, 16, 6, 11, 0)",3
"(21, 16, 7, 7, 0)",2
"(21, 16, 7, 18, 0)",2
"(21, 16, 7, 27, 0)",1
"(21, 16, 11, 4, 0)",1
"(21, 16, 11, 6, 0)",2
"(21, 16, 11, 11, 0)",2
"(21, 16, 11, 13, 0)",1
"(21, 16, 13, 4, 0)",4
"(21, 16, 13, 5, 0)",2
"(21, 16, 13, 13, 0)",1
"(21, 16, 18, 18, 0)",1
"(21, 16, 18, 27, 0)",1
"(21, 16, 19, 16, 0)",4
"(21, 16, 19, 19, 0)",4
"(21, 16, 21, 6, 0)",2
"(21, 16, 27, 18, 0)",2
"(21, 16, 27, 27, 0)",1
"(21, 18, 3, 6, 0)",2
"(21, 18, 3, 11, 0)",3
"(21, 18, 3, 13, 0)",3
"(21, 18, 3, 18, 0)",1
"(21, 18, 3, 21, 0)",1
"(21, 18, 4, 11, 0)",2
"(21, 18, 4, 13, 0)",1
"(21, 18, 6, 3, 0)",2
"(21, 18, 6, 5, 0)",1
"(21, 18, 6, 6, 0)",5
"(21, 18, 6, 11, 0)",1
"(21, 18, 7, 7, 0)",1
"(21, 18, 7, 16, 0)",1
"(21, 18, 7, 18, 0)",1
"(21, 18, 7, 19, 0)",1
"(21, 18, 7, 27, 0)",2
"(21, 18, 11, 4, 0)",1
"(21, 18, 11, 5, 0)",2
"(21, 18, 11, 11, 0)",3
"(21, 18, 11, 13, 0)",4
"(21, 18, 13, 5, 0)",1
"(21, 18, 18, 18, 0)",3
"(21, 18, 18, 27, 0)",3
"(21, 18, 21, 6, 0)",5
"(21, 18, 27, 19, 0)",1
"(21, 26, 3, 4, 0)",3
"(21, 26, 3, 13, 0)",1
"(21, 26, 4, 4, 0)",4
"(21, 26, 6, 13, 0)",1
"(21, 26, 11, 13, 0)",1
"(21, 26, 12, 13, 0)",3
"(21, 26, 13, 4, 0)",4
"(21, 26, 13, 11, 0)",4
"(21, 26, 13, 13, 0)",4
"(21, 26, 21, 6, 0)",3
"(21, 26, 21, 21, 0)",2
"(22, 1, 1, 1, 0)",1
"(22, 1, 1, 6, 0)",2
"(22, 1, 1, 11, 0)",1
"(22, 1, 1, 12, 0)",1
"(22, 1, 1, 20, 0)",1
"(22, 1, 3, 5, 0)",1
"(22, 1, 6, 1, 0)",2
"(22, 1, 6, 6, 0)",2
"(22, 1, 6, 10, 0)",1
"(22, 1, 6, 11, 0)",2
"(22, 1, 6, 20, 0)",3
"(22, 1, 7, 1, 0)",1
"(22, 1, 7, 11, 0)",1
"(22, 1, 7, 13, 0)",7
"(22, 1, 7, 18, 0)",1
"(22, 1, 11, 1, 0)",1
"(22, 1, 11, 11, 0)",1
"(22, 1, 11, 12, 0)",1
"(22, 1, 11, 20, 0)",1
"(22, 1, 12, 1, 0)",1
"(22, 1, 12, 11, 0)",1
"(22, 1, 13, 10, 0)",1
"(22, 1, 13, 12, 0)",2
"(22, 1, 13, 21, 0)",1
"(22, 1, 17, 22, 0)",1
"(22, 1, 17, 26, 0)",1
"(22, 1, 18, 13, 0)",2
"(22, 1, 21, 10, 0)",3
"(22, 1, 21, 21, 0)",1
"(22, 1, 27, 7, 0)",1
"(22, 3, 1, 10, 0)",2
"(22, 3, 1, 11, 0)",1
"(22, 3, 1, 12, 0)",2
"(22, 3, 4, 4, 0)",1
"(22, 3, 4, 10, 0)",3
"(22, 3, 4, 21, 0)",2
"(22, 3, 4, 26, 0)",2
"(22, 3, 10, 11, 0)",1
"(22, 3, 11, 6, 0)",3
"(22, 3, 11, 10, 0)",2
"(22, 3, 11, 11, 0)",1
"(22, 3, 11, 12, 0)",2
"(22, 3, 12, 11, 0)",1
"(22, 3, 13, 6, 0)",2
"(22, 3, 13, 11, 0)",1
"(22, 3, 13, 21, 0)",2
"(22, 3, 13, 26, 0)",1
"(22, 3, 17, 20, 0)",1
"(22, 3, 17, 26, 0)",1
"(22, 3, 22, 20, 0)",3
"(22, 3, 22, 26, 0)",1
"(22, 3, 27, 7, 0)",1
"(22, 4, 3, 4, 0)",2
"(22, 4, 3, 10, 0)",3
"(22, 4, 3, 13, 0)",4
"(22, 4, 3, 26, 0)",1
"(22, 4, 4, 4, 0)",1
"(22, 4, 4, 6, 0)",1
"(22, 4, 4, 10, 0)",2
"(22, 4, 4, 11, 0)",2
"(22, 4, 4, 21, 0)",4
"(22, 4, 4, 26, 0)",3
"(22, 4, 6, 26, 0)",1
"(22, 4, 11, 12, 0)",1
"(22, 4, 11, 26, 0)",2
"(22, 4, 13, 4, 0)",1
"(22, 4, 13, 6, 0)",1
"(22, 4, 13, 10, 0)",1
"(22, 4, 13, 11, 0)",1
"(22, 4, 13, 12, 0)",1
"(22, 4, 13, 13, 0)",1
"(22, 4, 13, 26, 0)",1
"(22, 4, 21, 10, 0)",2
"(22, 4, 21, 26, 0)",1
"(22, 4, 26, 4, 0)",1
"(22, 5, 1, 6, 0)",2
"(22, 5, 1, 10, 0)",1
"(22, 5, 3, 5, 0)",1
"(22, 5, 3, 17, 0)",1
"(22, 5, 4, 3, 0)",2
"(22, 5, 4, 4, 0)",2
"(22, 5, 4, 11, 0)",1
"(22, 5, 4, 13, 0)",2
"(22, 5, 4, 26, 0)",2
"(22, 5, 5, 3, 0)",1
"(22, 5, 5, 5, 0)",1
"(22, 5, 5, 26, 0)",1
"(22, 5, 6, 6, 0)",1
"(22, 5, 6, 11, 0)",1
"(22, 5, 10, 11, 0)",4
"(22, 5, 11, 6, 0)",3
"(22, 5, 11, 12, 0)",1
"(22, 5, 12, 11, 0)",2
"(22, 5, 13, 6, 0)",1
"(22, 5, 13, 13, 0)",1
"(22, 5, 17, 1, 0)",2
"(22, 5, 17, 5, 0)",2
"(22, 5, 17, 11, 0)",2
"(22, 5, 17, 20, 0)",2
"(22, 5, 17, 22, 0)",1
"(22, 5, 17, 26, 0)",2
"(22, 5, 22, 1, 0)",3
"(22, 5, 22, 5, 0)",1
"(22, 5, 22, 20, 0)",2
"(22, 5, 22, 26, 0)",1
"(22, 6, 5, 11, 0)",1
"(22, 6, 5, 26, 0)",1
"(22, 7, 27, 18, 0)",2
"(22, 9, 1, 1, 0)",3
"(22, 9, 1, 6, 0)",3
"(22, 9, 1, 7, 0)",2
"(22, 9, 1, 11, 0)",2
"(22, 9, 6, 6, 0)",4
"(22, 9, 7, 9, 0)",3
"(22, 9, 7, 11, 0)",1
"(22, 9, 7, 18, 0)",4
"(22, 9, 7, 27, 0)",3
"(22, 9, 9, 7, 0)",3
"(22, 9, 9, 9, 0)",3
"(22, 9, 11, 6, 0)",2
"(22, 9, 11, 11, 0)",3
"(22, 9, 11, 13, 0)",2
"(22, 9, 11, 18, 0)",1
"(22, 9, 13, 5, 0)",1
"(22, 9, 13, 6, 0)",3
"(22, 9, 13, 11, 0)",5
"(22, 9, 13, 13, 0)",2
"(22, 9, 13, 21, 0)",3
"(22, 9, 18, 18, 0)",1
"(22, 9, 18, 27, 0)",1
"(22, 9, 21, 6, 0)",3
"(22, 9, 21, 21, 0)",9
"(22, 9, 27, 7, 0)",2
"(22, 9, 27, 18, 0)",3
"(22, 9, 27, 27, 0)",2
"(22, 10, 1, 1, 0)",2
"(22, 10, 1, 6, 0)",4
"(22, 10, 3, 5, 0)",2
"(22, 10, 3, 11, 0)",1
"(22, 10, 4, 3, 0)",4
"(22, 10, 4, 6, 0)",4
"(22, 10, 4, 11, 0)",1
"(22, 10, 4, 13, 0)",1
"(22, 10, 4, 21, 0)",8
"(22, 10, 5, 3, 0)",1
"(22, 10, 11, 6, 0)",1
"(22, 10, 12, 3, 0)",2
"(22, 10, 13, 6, 0)",6
"(22, 10, 13, 10, 0)",3
"(22, 10, 13, 21, 0)",1
"(22, 10, 17, 1, 0)",1
"(22, 10, 21, 3, 0)",2
"(22, 10, 21, 13, 0)",2
"(22, 10, 21, 21, 0)",2
"(22, 10, 26, 4, 0)",4
"(22, 11, 1, 1, 0)",1
"(22, 11, 1, 6, 0)",1
"(22, 11, 1, 10, 0)",2
"(22, 11, 1, 12, 0)",1
"(22, 11, 1, 20, 0)",1
"(22, 11, 3, 4, 0)",1
"(22, 11, 3, 5, 0)",2
"(22, 11, 3, 11, 0)",2
"(22, 11, 3, 12, 0)",1
"(22, 11, 3, 13, 0)",1
"(22, 11, 3, 26, 0)",3
"(22, 11, 4, 3, 0)",1
"(22, 11, 4, 5, 0)",2
"(22, 11, 4, 11, 0)",1
"(22, 11, 4, 12, 0)",2
"(22, 11, 5, 5, 0)",1
"(22, 11, 5, 11, 0)",1
"(22, 11, 5, 12, 0)",1
"(22, 11, 5, 13, 0)",1
"(22, 11, 5, 26, 0)",1
"(22, 11, 6, 6, 0)",1
"(22, 11, 6, 10, 0)",1
"(22, 11, 6, 11, 0)",2
"(22, 11, 6, 12, 0)",1
"(22, 11, 6, 20, 0)",1
"(22, 11, 10, 6, 0)",1
"(22, 11, 10, 11, 0)",2
"(22, 11, 11, 6, 0)",3
"(22, 11, 11, 11, 0)",1
"(22, 11, 11, 12, 0)",2
"(22, 11, 12, 6, 0)",1
"(22, 11, 12, 11, 0)",2
"(22, 11, 13, 11, 0)",1
"(22, 11, 13, 12, 0)",3
"(22, 11, 17, 1, 0)",2
"(22, 11, 17, 5, 0)",1
"(22, 11, 17, 10, 0)",1
"(22, 11, 17, 26, 0)",1
"(22, 11, 21, 4, 0)",2
